53.999912, -13288.353516, -530.667297, 9.798177
54.299911, -13447.553711, -533.609985, 9.808960
54.599911, -13607.636719, -536.546204, 9.787394
54.899910, -13768.600586, -539.488892, 9.808960
55.199909, -13930.447266, -542.425110, 9.787394
55.499908, -14093.174805, -545.367798, 9.808960
55.799908, -14256.785156, -548.307251, 9.798177
56.099907, -14421.277344, -551.250000, 9.809163
56.399906, -14586.652344, -554.186157, 9.787190
56.699905, -14752.908203, -557.128906, 9.809163
56.999905, -14920.046875, -560.068359, 9.798177
57.299904, -15088.067383, -563.007813, 9.798177
57.599903, -15256.969727, -565.947266, 9.798177
57.899902, -15426.753906, -568.886719, 9.798177
58.199902, -15597.419922, -571.826172, 9.798177
58.499901, -15768.967773, -574.768860, 9.808960
58.799900, -15941.398438, -577.708313, 9.798177
59.099899, -16114.710938, -580.647766, 9.798177
59.399899, -16288.905273, -583.583984, 9.787394
59.699898, -16463.980469, -586.529907, 9.819742
59.999897, -16639.939453, -589.466125, 9.787394
60.299896, -16816.779297, -592.408813, 9.808960
60.599895, -16994.501953, -595.345032, 9.787394
60.899895, -17173.105469, -598.287720, 9.808960
61.199894, -17352.591797, -601.230469, 9.809163
61.499893, -17532.960938, -604.166626, 9.787190
61.799892, -17714.210938, -607.109375, 9.809163
62.099892, -17896.343750, -610.045532, 9.787190
62.399891, -18079.357422, -612.988281, 9.809163
62.699890, -18263.253906, -615.924438, 9.787190
62.999889, -18448.031250, -618.867188, 9.809163
63.299889, -18633.691406, -621.809875, 9.808960
63.599888, -18820.234375, -624.746094, 9.787394
63.899887, -19007.658203, -627.695313, 9.830729
64.199890, -19195.966797, -630.638000, 9.808960
64.499893, -19385.158203, -633.574219, 9.787394
64.799896, -19575.230469, -636.516907, 9.808960
65.099899, -19766.185547, -639.453125, 9.787394
65.399902, -19958.021484, -642.395813, 9.808960
65.699905, -20150.740234, -645.332031, 9.787394
65.999908, -20344.339844, -648.281250, 9.830729
66.299911, -20538.824219, -651.210938, 9.765625
66.599915, -20734.187500, -654.160156, 9.830729
66.899918, -20930.435547, -657.096313, 9.787190
67.199921, -21127.564453, -660.032532, 9.787394
67.499924, -21325.574219, -662.975220, 9.808960
67.799927, -21524.466797, -665.917969, 9.809163
68.099930, -21724.242188, -668.854126, 9.787190
68.399933, -21924.898438, -671.796875, 9.809163
68.699936, -22126.437500, -674.739563, 9.808960
68.999939, -22328.859375, -677.675781, 9.787394
69.299942, -22532.162109, -680.611938, 9.787190
69.599945, -22736.345703, -683.561157, 9.830729
69.899948, -22941.414063, -686.497375, 9.787394
70.199951, -23147.363281, -689.433594, 9.787394
70.499954, -23354.193359, -692.376282, 9.808960
70.799957, -23561.906250, -695.318970, 9.808960
71.099960, -23770.501953, -698.255188, 9.787394
71.399963, -23979.978516, -701.197876, 9.808960
71.699966, -24190.337891, -704.134094, 9.787394
71.999969, -24401.578125, -707.076782, 9.808960
72.299973, -24613.701172, -710.019531, 9.809163
72.599976, -24826.707031, -712.955688, 9.787190
72.899979, -25040.593750, -715.898438, 9.809163
73.199982, -25255.363281, -718.834595, 9.787190
73.499985, -25471.013672, -721.777344, 9.809163
73.799988, -25687.546875, -724.720032, 9.808960
74.099991, -25904.962891, -727.656250, 9.787394
74.399994, -26123.259766, -730.598938, 9.808960
74.699997, -26342.439453, -733.535156, 9.787394
75.000000, -26562.500000, -736.477844, 9.808960
75.300003, -26783.443359, -739.414063, 9.787394
75.600006, -27005.267578, -742.363281, 9.830729
75.900009, -27227.976563, -745.292969, 9.765625
76.200012, -27451.564453, -748.242188, 9.830729
76.500015, -27676.037109, -751.178345, 9.787190
76.800018, -27901.390625, -754.114563, 9.787394
77.100021, -28127.625000, -757.057251, 9.808960
77.400024, -28354.742188, -760.000000, 9.809163
77.700027, -28582.742188, -762.936157, 9.787190
78.000031, -28811.623047, -765.878906, 9.809163
78.300034, -29041.386719, -768.815063, 9.787190
78.600037, -29272.031250, -771.764282, 9.830729
78.900040, -29503.560547, -774.693970, 9.765625
79.200043, -29735.968750, -777.636658, 9.808960
79.500046, -29969.259766, -780.579407, 9.809163
79.800049, -30203.433594, -783.522095, 9.808960
80.100052, -30438.490234, -786.458313, 9.787394
80.400055, -30674.427734, -789.394470, 9.787190
80.700058, -30911.246094, -792.343689, 9.830729
81.000061, -31148.949219, -795.273376, 9.765625
81.300064, -31387.531250, -798.222595, 9.830729
81.600067, -31626.998047, -801.158813, 9.787394
81.900070, -31867.345703, -804.095032, 9.787394
82.200073, -32108.574219, -807.044250, 9.830729
82.500076, -32350.687500, -809.973938, 9.765625
82.800079, -32593.679688, -812.916626, 9.808960
83.100082, -32837.554688, -815.859314, 9.808960
83.400085, -33082.312500, -818.802063, 9.809163
83.700089, -33327.953125, -821.744751, 9.808960
84.000092, -33574.476563, -824.674438, 9.765625
84.300095, -33821.878906, -827.617126, 9.808960
84.600098, -34070.164063, -830.559875, 9.809163
84.900101, -34319.332031, -833.502563, 9.808960
85.200104, -34569.382813, -836.445251, 9.808960
85.500107, -34820.316406, -839.374939, 9.765625
85.800110, -35072.128906, -842.317688, 9.809163
86.100113, -35324.824219, -845.260376, 9.808960
86.400116, -35578.402344, -848.203064, 9.808960
86.700119, -35832.863281, -851.132751, 9.765625
87.000122, -36088.203125, -854.088501, 9.852498
87.300125, -36344.429688, -857.018188, 9.765625
87.600128, -36601.535156, -859.960876, 9.808960
87.900131, -36859.523438, -862.890564, 9.765625
88.200134, -37118.390625, -865.846313, 9.852498
88.500137, -37378.144531, -868.776001, 9.765625
88.800140, -37638.777344, -871.718689, 9.808960
89.100143, -37900.292969, -874.661438, 9.809163
89.400146, -38162.691406, -877.604126, 9.808960
89.700150, -38425.972656, -880.533813, 9.765625
90.000153, -38690.132813, -883.489563, 9.852498
90.300156, -38955.179688, -886.419250, 9.765625
90.600159, -39221.105469, -889.361938, 9.808960
90.900162, -39487.914063, -892.291626, 9.765625
91.200165, -39755.601563, -895.247375, 9.852498
91.500168, -40024.175781, -898.177063, 9.765625
91.800171, -40293.628906, -901.119751, 9.808960
92.100174, -40563.964844, -904.062439, 9.808960
92.400177, -40835.183594, -907.005188, 9.809163
92.700180, -41107.285156, -909.934875, 9.765625
93.000183, -41380.265625, -912.890564, 9.852295
93.300186, -41654.132813, -915.820251, 9.765625
93.600189, -41928.878906, -918.763000, 9.809163
93.900192, -42204.507813, -921.692688, 9.765625
94.200195, -42481.015625, -924.648376, 9.852295
94.500198, -42758.410156, -927.578064, 9.765625
94.800201, -43036.683594, -930.520813, 9.809163
95.100204, -43315.839844, -933.463501, 9.808960
95.400208, -43595.878906, -936.393188, 9.765625
95.700211, -43876.796875, -939.348938, 9.852498
96.000214, -44158.601563, -942.278625, 9.765625
96.300217, -44441.285156, -945.221313, 9.808960
96.600220, -44724.851563, -948.164001, 9.808960
